County Name,State,Household Median Income,Family's Median Income,Total Population,State Code,County Code,State Abbr
HENRY,Missouri,45795,58958,21735,29,083,MO
LAWRENCE,Missouri,44742,53142,38204,29,109,MO
PULASKI,Missouri,53492,64555,52425,29,169,MO
TEXAS,Missouri,35067,46410,25604,29,215,MO
CALLAWAY,Missouri,56938,68912,44889,29,027,MO
COOPER,Missouri,52735,65305,17660,29,053,MO
GENTRY,Missouri,47790,59890,6616,29,075,MO
MISSISSIPPI,Missouri,35357,39879,13574,29,133,MO
OZARK,Missouri,31947,41080,9207,29,153,MO
BOLLINGER,Missouri,44158,56627,12225,29,017,MO
KNOX,Missouri,40000,53276,3947,29,103,MO
MONTGOMERY,Missouri,46757,57096,11487,29,139,MO
STODDARD,Missouri,41062,51727,29377,29,207,MO
AUDRAIN,Missouri,44261,53575,25644,29,007,MO
GREENE,Missouri,46086,61487,289756,29,077,MO
ST. CLAIR,Missouri,38870,51623,9370,29,185,MO
SCHUYLER,Missouri,42694,51902,4555,29,197,MO
CAMDEN,Missouri,53478,67164,45466,29,029,MO
JEFFERSON,Missouri,65454,74953,223951,29,099,MO
NEW MADRID,Missouri,38679,46859,17560,29,143,MO
RALLS,Missouri,55377,68832,10234,29,173,MO
SHELBY,Missouri,44083,59042,6013,29,205,MO
WEBSTER,Missouri,50560,58488,38655,29,225,MO
ATCHISON,Missouri,50236,64474,5229,29,005,MO
BATES,Missouri,47625,63130,16296,29,013,MO
BENTON,Missouri,40249,52185,19107,29,015,MO
CARTER,Missouri,39530,55463,6147,29,035,MO
DADE,Missouri,40399,45104,7578,29,057,MO
LINN,Missouri,45930,52199,12113,29,115,MO
HOWELL,Missouri,38357,47152,40104,29,091,MO
JOHNSON,Missouri,55273,69294,53682,29,101,MO
LACLEDE,Missouri,47257,56215,35531,29,105,MO
MARIES,Missouri,47569,64174,8803,29,125,MO
PHELPS,Missouri,44154,61987,44630,29,161,MO
PLATTE,Missouri,80393,98059,100682,29,165,MO
ST. FRANCOIS,Missouri,46466,58440,66643,29,187,MO
ST. LOUIS CITY,Missouri,43896,57639,308174,29,510,MO
ANDREW,Missouri,58772,73649,17503,29,003,MO
BUTLER,Missouri,39915,47402,42656,29,023,MO
CARROLL,Missouri,50830,59605,8781,29,033,MO
DAVIESS,Missouri,51679,60685,8295,29,061,MO
HOLT,Missouri,49524,59539,4432,29,087,MO
MARION,Missouri,48784,62059,28608,29,127,MO
OSAGE,Missouri,61687,73378,13615,29,151,MO
RIPLEY,Missouri,34971,43393,13567,29,181,MO
WARREN,Missouri,60125,68807,34453,29,219,MO
WASHINGTON,Missouri,41483,49921,24860,29,221,MO
CHRISTIAN,Missouri,60645,70516,85658,29,043,MO
DEKALB,Missouri,55918,70559,12526,29,063,MO
HARRISON,Missouri,42917,53491,8491,29,081,MO
LAFAYETTE,Missouri,58766,69940,32597,29,107,MO
ADAIR,Missouri,41929,63038,25369,29,001,MO
SCOTLAND,Missouri,50085,62457,4902,29,199,MO
SULLIVAN,Missouri,46481,53944,6247,29,211,MO
CLARK,Missouri,48909,61212,6779,29,045,MO
JASPER,Missouri,48357,57966,119920,29,097,MO
LEWIS,Missouri,45988,57118,9955,29,111,MO
MCDONALD,Missouri,41643,47400,22782,29,119,MO
PERRY,Missouri,55863,67146,19191,29,157,MO
POLK,Missouri,45660,52507,31748,29,167,MO
RAY,Missouri,61957,76799,22875,29,177,MO
MERCER,Missouri,47298,65648,3644,29,129,MO
WRIGHT,Missouri,34776,42734,18203,29,229,MO
CLAY,Missouri,70510,85622,242516,29,047,MO
DENT,Missouri,42100,53522,15545,29,065,MO
SALINE,Missouri,44720,57327,22976,29,195,MO
WORTH,Missouri,53580,61277,2027,29,227,MO
GRUNDY,Missouri,45594,63929,9992,29,079,MO
MORGAN,Missouri,39003,49511,20271,29,141,MO
REYNOLDS,Missouri,40324,50776,6290,29,179,MO
ST. LOUIS,Missouri,67420,88604,996919,29,189,MO
STONE,Missouri,49656,56921,31615,29,209,MO
BARRY,Missouri,44403,53941,35530,29,009,MO
BOONE,Missouri,55328,78103,177651,29,019,MO
COLE,Missouri,60066,77934,76723,29,051,MO
CRAWFORD,Missouri,44438,53100,24154,29,055,MO
IRON,Missouri,37435,48482,10164,29,093,MO
LIVINGSTON,Missouri,46992,60491,15126,29,117,MO
MONITEAU,Missouri,58010,70720,16046,29,135,MO
PEMISCOT,Missouri,33859,44313,16663,29,155,MO
PETTIS,Missouri,46157,56759,42355,29,159,MO
SHANNON,Missouri,34265,44600,8217,29,203,MO
RANDOLPH,Missouri,47740,60625,24878,29,175,MO
DUNKLIN,Missouri,36380,45334,30027,29,069,MO
FRANKLIN,Missouri,57214,71130,103191,29,071,MO
HOWARD,Missouri,52700,65152,10058,29,089,MO
JACKSON,Missouri,55134,71546,696216,29,095,MO
MILLER,Missouri,47171,59006,25201,29,131,MO
PUTNAM,Missouri,42849,55375,4781,29,171,MO
TANEY,Missouri,46031,53964,55114,29,213,MO
BUCHANAN,Missouri,51916,63626,88460,29,021,MO
CALDWELL,Missouri,49839,59514,9039,29,025,MO
CASS,Missouri,69433,80914,103597,29,037,MO
CLINTON,Missouri,62701,73924,20500,29,049,MO
DALLAS,Missouri,43542,55856,16617,29,059,MO
HICKORY,Missouri,34182,48062,9404,29,085,MO
LINCOLN,Missouri,64196,74153,56477,29,113,MO
MONROE,Missouri,43966,57326,8629,29,137,MO
NEWTON,Missouri,50813,62334,58180,29,145,MO
PIKE,Missouri,46385,59023,18455,29,163,MO
ST. CHARLES,Missouri,84978,100320,394290,29,183,MO
CAPE GIRARDEAU,Missouri,53732,69699,78491,29,031,MO
CUSTER,Montana,52965,73245,11729,30,017,MT
POWDER RIVER,Montana,54427,61522,1607,30,075,MT
ROOSEVELT,Montana,43194,51658,11175,30,085,MT
LIBERTY,Montana,44875,61136,2351,30,051,MT
RICHLAND,Montana,67205,86250,11199,30,083,MT
TOOLE,Montana,50721,63679,4892,30,101,MT
DANIELS,Montana,57440,76450,1730,30,019,MT
JUDITH BASIN,Montana,43661,58063,1954,30,045,MT
DEER LODGE,Montana,41820,50769,9106,30,023,MT
MCCONE,Montana,49701,62500,1790,30,055,MT
ROSEBUD,Montana,57992,69583,9152,30,087,MT
DAWSON,Montana,58596,70083,9017,30,021,MT
BROADWATER,Montana,60594,73946,5945,30,007,MT
PHILLIPS,Montana,46212,59293,4077,30,071,MT
HILL,Montana,49321,62010,16436,30,041,MT
CHOUTEAU,Montana,42298,53723,5732,30,015,MT
LINCOLN,Montana,40140,50491,19537,30,053,MT
PARK,Montana,53068,74420,16352,30,067,MT
TREASURE,Montana,43047,55469,668,30,103,MT
BLAINE,Montana,41279,48828,6719,30,005,MT
SWEET GRASS,Montana,49886,67906,3670,30,097,MT
TETON,Montana,55000,64470,6086,30,099,MT
PRAIRIE,Montana,43625,62262,1252,30,079,MT
GLACIER,Montana,36045,47979,13732,30,035,MT
FALLON,Montana,64545,94688,2921,30,025,MT
GOLDEN VALLEY,Montana,43875,52019,728,30,037,MT
SILVER BOW,Montana,45718,65697,34770,30,093,MT
STILLWATER,Montana,64645,80238,9466,30,095,MT
JEFFERSON,Montana,69646,81464,11917,30,043,MT
GRANITE,Montana,49881,60658,3311,30,039,MT
WHEATLAND,Montana,39655,49375,2142,30,107,MT
MADISON,Montana,54107,65350,8302,30,057,MT
SHERIDAN,Montana,55521,72321,3483,30,091,MT
CARTER,Montana,48000,61000,1331,30,011,MT
BIG HORN,Montana,49859,55205,13387,30,003,MT
LAKE,Montana,48829,57838,30013,30,047,MT
LEWIS AND CLARK,Montana,65791,85982,67805,30,049,MT
PONDERA,Montana,51151,64514,5994,30,073,MT
YELLOWSTONE,Montana,61264,77466,159008,30,111,MT
MISSOULA,Montana,54062,73643,117309,30,063,MT
RAVALLI,Montana,53054,66236,42512,30,081,MT
VALLEY,Montana,53162,68309,7471,30,105,MT
CASCADE,Montana,49913,64409,81625,30,013,MT
FERGUS,Montana,50540,59479,11221,30,027,MT
GARFIELD,Montana,42000,58542,1036,30,033,MT
MINERAL,Montana,41705,51325,4251,30,061,MT
PETROLEUM,Montana,51250,64583,453,30,069,MT
POWELL,Montana,54667,67944,6854,30,077,MT
SANDERS,Montana,40823,50250,11681,30,089,MT
WIBAUX,Montana,53958,68750,1122,30,109,MT
GALLATIN,Montana,66397,88890,108063,30,031,MT
MEAGHER,Montana,46607,52917,1888,30,059,MT
CARBON,Montana,58707,74000,10597,30,009,MT
BEAVERHEAD,Montana,43201,71033,9415,30,001,MT
FLATHEAD,Montana,56182,70348,99899,30,029,MT
MUSSELSHELL,Montana,43274,52396,4766,30,065,MT
BLAINE,Nebraska,51094,54250,477,31,009,NE
DEUEL,Nebraska,47287,57000,1831,31,049,NE
LOGAN,Nebraska,52708,61250,927,31,113,NE
THAYER,Nebraska,51821,67813,5057,31,169,NE
ADAMS,Nebraska,53023,70688,31587,31,001,NE
BOONE,Nebraska,54979,68142,5279,31,011,NE
ROCK,Nebraska,56250,69420,1414,31,149,NE
SHERMAN,Nebraska,50781,70379,3033,31,163,NE
HOWARD,Nebraska,59348,73902,6417,31,093,NE
GOSPER,Nebraska,64053,80833,2013,31,073,NE
SARPY,Nebraska,82032,96898,181232,31,153,NE
BOYD,Nebraska,47778,66250,1937,31,015,NE
FILLMORE,Nebraska,60313,81222,5547,31,059,NE
HOOKER,Nebraska,41125,61250,693,31,091,NE
SEWARD,Nebraska,70389,87671,17171,31,159,NE
WEBSTER,Nebraska,46188,63849,3537,31,181,NE
BUTLER,Nebraska,58979,76674,8029,31,023,NE
ARTHUR,Nebraska,42813,67656,427,31,005,NE
GAGE,Nebraska,53110,72864,21594,31,067,NE
KEARNEY,Nebraska,60266,78254,6529,31,099,NE
MADISON,Nebraska,53188,69562,35080,31,119,NE
PHELPS,Nebraska,59040,76706,9100,31,137,NE
WAYNE,Nebraska,56456,74638,9332,31,179,NE
KNOX,Nebraska,52332,65665,8426,31,107,NE
MERRICK,Nebraska,55649,70363,7798,31,121,NE
PAWNEE,Nebraska,46452,59167,2649,31,133,NE
WHEELER,Nebraska,51591,67670,783,31,183,NE
HARLAN,Nebraska,49835,70048,3415,31,083,NE
YORK,Nebraska,60298,75378,13745,31,185,NE
BUFFALO,Nebraska,59431,79760,49209,31,019,NE
COLFAX,Nebraska,58872,67464,10714,31,037,NE
HITCHCOCK,Nebraska,49962,65469,2815,31,087,NE
PLATTE,Nebraska,62305,78024,33174,31,141,NE
POLK,Nebraska,67719,77532,5225,31,143,NE
BOX BUTTE,Nebraska,54004,72721,10970,31,013,NE
BROWN,Nebraska,43098,61146,3015,31,017,NE
SHERIDAN,Nebraska,45371,59671,5231,31,161,NE
LANCASTER,Nebraska,60527,81121,313158,31,109,NE
NUCKOLLS,Nebraska,43388,60720,4244,31,129,NE
BANNER,Nebraska,51750,59219,722,31,007,NE
FRONTIER,Nebraska,54659,67102,2640,31,063,NE
DOUGLAS,Nebraska,64629,84036,560617,31,055,NE
RICHARDSON,Nebraska,47917,63551,7961,31,147,NE
HOLT,Nebraska,60387,73214,10177,31,089,NE
FURNAS,Nebraska,48838,63917,4747,31,065,NE
SALINE,Nebraska,51502,63729,14270,31,151,NE
THURSTON,Nebraska,51034,57204,7181,31,173,NE
WASHINGTON,Nebraska,71430,86451,20361,31,177,NE
CHERRY,Nebraska,56651,64434,5779,31,031,NE
DODGE,Nebraska,54085,66765,36665,31,053,NE
GARDEN,Nebraska,43750,57386,1864,31,069,NE
MORRILL,Nebraska,46194,60804,4781,31,123,NE
NEMAHA,Nebraska,51828,72542,6973,31,127,NE
THOMAS,Nebraska,59432,81250,645,31,171,NE
DAKOTA,Nebraska,59231,67759,20173,31,043,NE
ANTELOPE,Nebraska,49912,63967,6341,31,003,NE
CHASE,Nebraska,57009,64239,3783,31,029,NE
CLAY,Nebraska,57173,71803,6203,31,035,NE
CUSTER,Nebraska,52184,59352,10826,31,041,NE
FRANKLIN,Nebraska,49282,62292,2987,31,061,NE
HAMILTON,Nebraska,64210,77679,9215,31,081,NE
JEFFERSON,Nebraska,44510,58441,7144,31,095,NE
KEITH,Nebraska,50735,66333,8068,31,101,NE
LOUP,Nebraska,51000,63056,605,31,115,NE
PERKINS,Nebraska,65543,81250,2901,31,135,NE
SAUNDERS,Nebraska,68682,83648,21165,31,155,NE
SCOTTS BLUFF,Nebraska,49745,63635,36074,31,157,NE
KEYA PAHA,Nebraska,56500,58214,760,31,103,NE
KIMBALL,Nebraska,53403,65625,3633,31,105,NE
LINCOLN,Nebraska,59795,74931,35263,31,111,NE
PIERCE,Nebraska,64511,77889,7144,31,139,NE
SIOUX,Nebraska,48269,57212,1219,31,165,NE
BURT,Nebraska,54203,70625,6510,31,021,NE
CASS,Nebraska,71846,88229,25888,31,025,NE
CUMING,Nebraska,56768,73154,8952,31,039,NE
DIXON,Nebraska,56905,72708,5719,31,051,NE
DUNDY,Nebraska,41716,55982,1913,31,057,NE
GRANT,Nebraska,46500,62000,722,31,075,NE
GREELEY,Nebraska,47869,61125,2382,31,077,NE
HALL,Nebraska,57104,69435,61265,31,079,NE
HAYES,Nebraska,51726,67734,893,31,085,NE
OTOE,Nebraska,59167,76810,15949,31,131,NE
RED WILLOW,Nebraska,48808,63367,10768,31,145,NE
CEDAR,Nebraska,61869,75346,8498,31,027,NE
DAWES,Nebraska,50750,71750,8810,31,045,NE
JOHNSON,Nebraska,54712,66063,5161,31,097,NE
CHEYENNE,Nebraska,53871,74095,9604,31,033,NE
DAWSON,Nebraska,53721,62454,23733,31,047,NE
GARFIELD,Nebraska,53000,60921,2001,31,071,NE
MCPHERSON,Nebraska,48125,69167,395,31,117,NE
NANCE,Nebraska,49032,62917,3544,31,125,NE
STANTON,Nebraska,63986,79207,5957,31,167,NE
VALLEY,Nebraska,55324,74714,4206,31,175,NE
LANDER,Nevada,88030,98516,5643,32,015,NV
ESMERALDA,Nevada,37375,61944,969,32,009,NV
MINERAL,Nevada,35806,51533,4460,32,021,NV
LINCOLN,Nevada,58462,66335,5180,32,017,NV
WASHOE,Nevada,64791,79289,456936,32,031,NV
CARSON CITY,Nevada,55718,71821,54773,32,510,NV
CHURCHILL,Nevada,57824,67192,24259,32,001,NV
DOUGLAS,Nevada,66810,77796,48132,32,005,NV
PERSHING,Nevada,50491,62629,6615,32,027,NV
EUREKA,Nevada,67105,85096,1859,32,011,NV
HUMBOLDT,Nevada,67756,83256,16828,32,013,NV
WHITE PINE,Nevada,60827,72238,9679,32,033,NV
ELKO,Nevada,81232,91288,52297,32,007,NV
NYE,Nevada,47300,56667,44380,32,023,NV
STOREY,Nevada,66292,74639,3988,32,029,NV
CLARK,Nevada,59340,70114,2182004,32,003,NV
LYON,Nevada,56875,67573,54380,32,019,NV
MERRIMACK,New Hampshire,75737,92777,149917,33,013,NH
BELKNAP,New Hampshire,69447,85589,60887,33,001,NH
STRAFFORD,New Hampshire,72960,91077,129124,33,017,NH
CHESHIRE,New Hampshire,64751,83912,76042,33,005,NH
GRAFTON,New Hampshire,63389,84085,89777,33,009,NH
ROCKINGHAM,New Hampshire,93756,112363,306359,33,015,NH
SULLIVAN,New Hampshire,61312,78592,43104,33,019,NH
HILLSBOROUGH,New Hampshire,81460,100503,413035,33,011,NH
COOS,New Hampshire,47117,63096,31741,33,007,NH
CARROLL,New Hampshire,63153,76695,48138,33,003,NH
MONMOUTH,New Jersey,99733,124778,621659,34,025,NJ
SUSSEX,New Jersey,94520,109397,141483,34,037,NJ
ESSEX,New Jersey,61510,80523,795404,34,013,NJ
GLOUCESTER,New Jersey,87283,105658,291165,34,015,NJ
PASSAIC,New Jersey,69688,81873,503637,34,031,NJ
BERGEN,New Jersey,101144,122981,930390,34,003,NJ
WARREN,New Jersey,81307,100654,105862,34,041,NJ
BURLINGTON,New Jersey,87416,105488,445702,34,005,NJ
MERCER,New Jersey,81057,105309,367922,34,021,NJ
CUMBERLAND,New Jersey,54149,66085,151906,34,011,NJ
SOMERSET,New Jersey,113611,137981,329838,34,035,NJ
OCEAN,New Jersey,70909,90024,596415,34,029,NJ
ATLANTIC,New Jersey,62110,78829,266105,34,001,NJ
MIDDLESEX,New Jersey,89533,107149,825920,34,023,NJ
SALEM,New Jersey,66842,87294,62990,34,033,NJ
CAPE MAY,New Jersey,67074,83695,93086,34,009,NJ
CAMDEN,New Jersey,70451,88575,506738,34,007,NJ
UNION,New Jersey,80198,94933,554033,34,039,NJ
HUDSON,New Jersey,71189,76019,670046,34,017,NJ
HUNTERDON,New Jersey,115379,143105,124823,34,019,NJ
MORRIS,New Jersey,115527,141633,493379,34,027,NJ
LUNA,New Mexico,29360,43283,24083,35,029,NM
TAOS,New Mexico,38329,50031,32786,35,055,NM
COLFAX,New Mexico,36302,51150,12168,35,007,NM
HARDING,New Mexico,29375,49750,441,35,021,NM
QUAY,New Mexico,29035,46250,8326,35,037,NM
LINCOLN,New Mexico,46216,59602,19461,35,027,NM
CHAVES,New Mexico,43359,51805,65144,35,005,NM
LEA,New Mexico,60546,66973,70277,35,025,NM
SANTA FE,New Mexico,61200,73098,149293,35,049,NM
UNION,New Mexico,35884,45104,4133,35,059,NM
SIERRA,New Mexico,29755,42301,11031,35,051,NM
SOCORRO,New Mexico,42083,49395,16858,35,053,NM
ROOSEVELT,New Mexico,42702,53760,18888,35,041,NM
DOÑA ANA,New Mexico,40973,49631,216069,35,013,NM
LOS ALAMOS,New Mexico,121324,150332,18625,35,028,NM
RIO ARRIBA,New Mexico,39952,51242,39159,35,039,NM
SAN MIGUEL,New Mexico,30946,41563,27738,35,047,NM
VALENCIA,New Mexico,48945,54896,76027,35,061,NM
TORRANCE,New Mexico,36120,49787,15519,35,057,NM
BERNALILLO,New Mexico,53329,67871,677858,35,001,NM
OTERO,New Mexico,41988,53370,66137,35,035,NM
CIBOLA,New Mexico,39413,50901,26891,35,006,NM
DE BACA,New Mexico,31625,55556,2040,35,011,NM
GUADALUPE,New Mexico,24798,42438,4353,35,019,NM
CATRON,New Mexico,41910,54271,3526,35,003,NM
HIDALGO,New Mexico,42526,52853,4297,35,023,NM
MCKINLEY,New Mexico,33834,39439,72438,35,031,NM
SANDOVAL,New Mexico,63802,74711,142704,35,043,NM
GRANT,New Mexico,37843,51558,27669,35,017,NM
CURRY,New Mexico,45092,51020,49732,35,009,NM
EDDY,New Mexico,65328,74511,57732,35,015,NM
MORA,New Mexico,28446,38100,4536,35,033,NM
SAN JUAN,New Mexico,50518,57070,126515,35,045,NM
SCHOHARIE,New York,57714,71286,31222,36,095,NY
FULTON,New York,50482,61152,53646,36,035,NY
RENSSELAER,New York,68991,87508,159185,36,083,NY
FRANKLIN,New York,50407,63572,50477,36,033,NY
QUEENS,New York,68666,76998,2287388,36,081,NY
WASHINGTON,New York,57258,68813,61616,36,115,NY
NEW YORK,New York,86553,110035,1631993,36,061,NY
CAYUGA,New York,58377,71907,77425,36,011,NY
ROCKLAND,New York,93024,110289,324422,36,087,NY
NIAGARA,New York,55522,74256,210820,36,063,NY
ESSEX,New York,56763,68490,37459,36,031,NY
NASSAU,New York,116100,135643,1356509,36,059,NY
SCHUYLER,New York,52327,70876,17920,36,097,NY
CHENANGO,New York,52002,62662,47909,36,017,NY
JEFFERSON,New York,52685,62510,112842,36,045,NY
SUFFOLK,New York,101031,118663,1483832,36,103,NY
WYOMING,New York,58052,70977,40305,36,121,NY
OSWEGO,New York,55967,67269,118339,36,075,NY
WAYNE,New York,59449,71161,90519,36,117,NY
BROOME,New York,52226,68775,193188,36,007,NY
ERIE,New York,58121,78166,919355,36,029,NY
SULLIVAN,New York,57426,71365,75116,36,105,NY
ORANGE,New York,79944,97009,380085,36,071,NY
BRONX,New York,40088,47298,1435068,36,005,NY
ONONDAGA,New York,61359,81171,462872,36,067,NY
CLINTON,New York,56365,71048,80583,36,019,NY
SENECA,New York,54545,70538,34390,36,099,NY
PUTNAM,New York,104486,122696,98787,36,079,NY
HERKIMER,New York,54646,70028,62057,36,043,NY
ONTARIO,New York,64944,83244,109511,36,069,NY
STEUBEN,New York,53663,65970,96422,36,101,NY
HAMILTON,New York,58675,71286,4515,36,041,NY
CHAUTAUQUA,New York,46820,61476,128496,36,013,NY
KINGS,New York,60231,68306,2589974,36,047,NY
TIOGA,New York,62999,77901,48686,36,107,NY
ORLEANS,New York,52620,61639,40904,36,073,NY
SARATOGA,New York,84291,102897,228502,36,091,NY
COLUMBIA,New York,66787,79775,60371,36,021,NY
LEWIS,New York,54524,62508,26572,36,049,NY
WESTCHESTER,New York,96610,124670,968890,36,119,NY
DELAWARE,New York,49544,64686,44995,36,025,NY
MONTGOMERY,New York,49462,60621,49302,36,057,NY
RICHMOND,New York,82783,100517,474893,36,085,NY
ST. LAWRENCE,New York,50940,62727,108913,36,089,NY
TOMPKINS,New York,60240,86232,102642,36,109,NY
WARREN,New York,61024,80392,64276,36,113,NY
CORTLAND,New York,56023,70192,47865,36,023,NY
DUTCHESS,New York,81219,102248,293754,36,027,NY
MONROE,New York,60075,79962,743341,36,055,NY
ONEIDA,New York,56027,71559,229959,36,065,NY
ULSTER,New York,64304,82828,178665,36,111,NY
CHEMUNG,New York,54940,69954,84895,36,015,NY
LIVINGSTON,New York,59510,75112,63591,36,051,NY
OTSEGO,New York,54028,69382,59972,36,077,NY
GREENE,New York,53601,71097,47424,36,039,NY
ALBANY,New York,66252,94506,306968,36,001,NY
ALLEGANY,New York,48412,60035,46688,36,003,NY
CATTARAUGUS,New York,48703,61002,77121,36,009,NY
MADISON,New York,61633,79122,71205,36,053,NY
SCHENECTADY,New York,65499,85332,154859,36,093,NY
GENESEE,New York,60524,77910,57808,36,037,NY
YATES,New York,56563,73766,25011,36,123,NY
HAYWOOD,North Carolina,51659,66176,61053,37,087,NC
FORSYTH,North Carolina,51569,67362,375195,37,067,NC
BLADEN,North Carolina,36173,47038,33407,37,017,NC
CARTERET,North Carolina,57194,71425,69070,37,031,NC
BERTIE,North Carolina,35527,51118,19380,37,015,NC
MARTIN,North Carolina,40090,47227,22849,37,117,NC
PERQUIMANS,North Carolina,47162,62641,13430,37,143,NC
ROCKINGHAM,North Carolina,43579,54720,91077,37,157,NC
CAMDEN,North Carolina,64572,75844,10551,37,029,NC
GASTON,North Carolina,52835,64608,219271,37,071,NC
MOORE,North Carolina,59963,76561,97294,37,125,NC
STANLY,North Carolina,52623,64663,61588,37,167,NC
YANCEY,North Carolina,42222,56590,17760,37,199,NC
CHATHAM,North Carolina,67031,83963,71338,37,037,NC
JOHNSTON,North Carolina,59865,69409,196870,37,101,NC
PERSON,North Carolina,51020,65704,39345,37,145,NC
ASHE,North Carolina,40962,53859,26863,37,009,NC
LENOIR,North Carolina,39402,50410,56756,37,107,NC
ONSLOW,North Carolina,50278,56784,195069,37,133,NC
RUTHERFORD,North Carolina,42608,53754,66599,37,161,NC
YADKIN,North Carolina,44682,55680,37602,37,197,NC
BURKE,North Carolina,44557,55817,89968,37,023,NC
GREENE,North Carolina,39837,54979,21033,37,079,NC
MITCHELL,North Carolina,46103,59607,15004,37,121,NC
CHOWAN,North Carolina,46519,52111,14097,37,041,NC
ALLEGHANY,North Carolina,37830,43897,11008,37,005,NC
CALDWELL,North Carolina,44511,55308,81884,37,027,NC
CATAWBA,North Carolina,52056,64038,157613,37,035,NC
CLEVELAND,North Carolina,42247,52389,97282,37,045,NC
CRAVEN,North Carolina,52687,64514,102491,37,049,NC
EDGECOMBE,North Carolina,36866,45005,52648,37,065,NC
GRANVILLE,North Carolina,55856,67290,59328,37,077,NC
HARNETT,North Carolina,53554,64398,132283,37,085,NC
HOKE,North Carolina,48072,56565,53957,37,093,NC
HENDERSON,North Carolina,55945,71907,114913,37,089,NC
HYDE,North Carolina,39663,46838,5213,37,095,NC
IREDELL,North Carolina,60955,73793,175538,37,097,NC
MECKLENBURG,North Carolina,66641,83557,1074475,37,119,NC
NORTHAMPTON,North Carolina,37146,44923,19946,37,131,NC
PITT,North Carolina,47437,64059,178433,37,147,NC
ROWAN,North Carolina,49842,60743,140296,37,159,NC
VANCE,North Carolina,40529,49365,44479,37,181,NC
CHEROKEE,North Carolina,41438,52818,27969,37,039,NC
CURRITUCK,North Carolina,69964,80534,26363,37,053,NC
UNION,North Carolina,80033,91381,231053,37,179,NC
WILKES,North Carolina,44107,56068,68469,37,193,NC
NASH,North Carolina,49537,63539,94030,37,127,NC
ALEXANDER,North Carolina,48756,60331,37213,37,003,NC
DARE,North Carolina,59381,70946,36222,37,055,NC
WARREN,North Carolina,36466,51373,19898,37,185,NC
WILSON,North Carolina,43877,58723,81435,37,195,NC
GATES,North Carolina,50750,61250,11548,37,073,NC
GRAHAM,North Carolina,39571,49608,8509,37,075,NC
MADISON,North Carolina,45873,62865,21499,37,115,NC
PAMLICO,North Carolina,46728,61037,12701,37,137,NC
POLK,North Carolina,48787,59966,20557,37,149,NC
RANDOLPH,North Carolina,47288,57186,143118,37,151,NC
STOKES,North Carolina,48054,59026,45781,37,169,NC
WASHINGTON,North Carolina,35979,48774,11922,37,187,NC
CLAY,North Carolina,42222,51833,10946,37,043,NC
CUMBERLAND,North Carolina,46875,55965,332861,37,051,NC
GUILFORD,North Carolina,53261,67355,527868,37,081,NC
JACKSON,North Carolina,47252,62387,42938,37,099,NC
PASQUOTANK,North Carolina,50558,66242,39514,37,139,NC
ROBESON,North Carolina,34976,44100,132596,37,155,NC
SWAIN,North Carolina,39317,53497,14260,37,173,NC
WAKE,North Carolina,80591,100539,1069079,37,183,NC
ANSON,North Carolina,40213,51159,24902,37,007,NC
MCDOWELL,North Carolina,43646,54217,45227,37,111,NC
FRANKLIN,North Carolina,55193,66664,66362,37,069,NC
JONES,North Carolina,38158,51423,9594,37,103,NC
MACON,North Carolina,45507,57171,34813,37,113,NC
BRUNSWICK,North Carolina,58236,71857,131815,37,019,NC
TRANSYLVANIA,North Carolina,50212,61739,33775,37,175,NC
BEAUFORT,North Carolina,45212,59555,47168,37,013,NC
COLUMBUS,North Carolina,37628,48655,56068,37,047,NC
LINCOLN,North Carolina,57536,70706,82919,37,109,NC
MONTGOMERY,North Carolina,44146,56028,27252,37,123,NC
ORANGE,North Carolina,71723,104981,144836,37,135,NC
RICHMOND,North Carolina,36148,46669,44997,37,153,NC
SAMPSON,North Carolina,42151,52417,63385,37,163,NC
SURRY,North Carolina,43597,59488,71971,37,171,NC
AVERY,North Carolina,40340,49650,17506,37,011,NC
BUNCOMBE,North Carolina,52207,67614,256886,37,021,NC
CABARRUS,North Carolina,67328,81928,206615,37,025,NC
CASWELL,North Carolina,45733,59676,22684,37,033,NC
DAVIE,North Carolina,60434,72599,42257,37,059,NC
DAVIDSON,North Carolina,49546,60913,165381,37,057,NC
DUPLIN,North Carolina,41764,52583,58967,37,061,NC
DURHAM,North Carolina,60958,81263,311848,37,063,NC
HERTFORD,North Carolina,41028,48630,24012,37,091,NC
LEE,North Carolina,49994,59667,60481,37,105,NC
NEW HANOVER,North Carolina,54891,76736,227938,37,129,NC
PENDER,North Carolina,57240,72418,60399,37,141,NC
WAYNE,North Carolina,44416,54585,123603,37,191,NC
SCOTLAND,North Carolina,37238,46406,35076,37,165,NC
WATAUGA,North Carolina,47526,73947,54925,37,189,NC
HALIFAX,North Carolina,35502,44719,51190,37,083,NC
ALAMANCE,North Carolina,49688,65056,163324,37,001,NC
TYRRELL,North Carolina,35300,50541,4095,37,177,NC
TRAILL,North Dakota,64453,86920,8008,38,097,ND
DICKEY,North Dakota,65492,82051,4938,38,021,ND
WARD,North Dakota,68871,87132,68812,38,101,ND
PEMBINA,North Dakota,64549,81483,6947,38,067,ND
HETTINGER,North Dakota,60164,76167,2547,38,041,ND
CASS,North Dakota,64482,87669,176975,38,017,ND
EMMONS,North Dakota,55902,72941,3310,38,029,ND
